id,2024-03-31,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-06,2024-04-07,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-13,2024-04-14,2024-04-15,2024-04-16
MLA1151561734,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,8372.0
MLA1168305585,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,11959.08,11959.08,11959.08,11959.08,11959.08
MLA1370167845,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0
MLA1133795652,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99,79694.99
MLA908300974,6552.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6300.0,6300.0,5880.0,5880.0,5880.0,5880.0,5880.0,5880.0,5880.0
MLA1135684780,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5,74002.5
MLA880924502,8978.0,9916.0,8978.0,8978.0,8978.0,8978.0,8978.0,8978.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0,8040.0
MLA881134197,9348.0,9120.0,8778.0,8778.0,8778.0,8778.0,8778.0,8778.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8322.0,8322.0
MLA710449000,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0
MLA694714011,12581.0,12581.0,12581.0,12084.96,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0,12581.0
MLA933063670,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95,2117.95
MLA688898152,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0
MLA909529850,6552.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6720.0,6216.0,6216.0
MLA1139481145,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0,6281.0
MLA618711000,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0,12229.0
MLA1669696024,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0,22867.0
MLA1232136730,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0,21175.0
MLA868434447,17835.0,16267.08,16267.08,15320.0,15320.0,15320.0,15320.0,15320.0,14554.0,14554.0,14554.0,14554.0,16302.4,16302.4,16302.4,16302.4,16302.4
MLA1142086919,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
MLA688899848,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34050.0,34550.0,34550.0
MLA1107447488,7500.0,7500.0,7500.0,6825.0,6825.0,6825.0,6825.0,6825.0,6825.0,6825.0,6825.0,6825.0,6750.0,6750.0,6750.0,6750.0,6750.0
MLA659016658,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0
MLA803576083,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0
MLA933065598,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0,2118.0
MLA695165124,10650.85,10990.88,10990.88,10441.33,10441.33,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88,10990.88
MLA919237425,9800.0,9800.0,9800.0,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69,7774.69
MLA1127555818,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,113601.0,116159.0,116159.0,116159.0,116159.0,116159.0,116159.0
MLA1119294487,17825.0,17825.0,17825.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,16399.0,18725.0,18725.0,18725.0
MLA1377202665,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0
MLA1127606529,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,13115.0,13115.0,13115.0,13115.0,13115.0,12065.8
MLA1285513062,11180.0,11180.0,11180.0,11180.0,11180.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0
MLA1589868240,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0
MLA1108786936,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8341.0,8341.0,8341.0,8341.0,8341.0,7673.72
MLA896773362,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99,228999.99
MLA899653409,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0,9649.0
MLA1143223421,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0
MLA611817160,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
MLA1417135292,3042.0,3042.0,3042.0,3042.0,3042.0,3042.0,3042.0,3042.0,2889.9,2889.9,4754.0,4754.0,4754.0,4754.0,3803.0,3803.0,3803.0
MLA617584079,9616.0,9965.0,9965.0,9616.0,9616.0,9965.0,9616.0,9616.0,9965.0,9566.0,9566.0,9566.0,9566.0,9566.0,9566.0,9666.0,9965.0
MLA920150078,5160.0,5160.0,5160.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0
MLA1223518711,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0
MLA1446319870,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,25297.47,23273.67,25297.47,25297.47,25297.47
MLA618892988,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22,14985.22
MLA1433738022,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0,14299.0
MLA1108938256,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,66845.0,68335.0,68335.0,68335.0,68335.0,68335.0,62868.2
MLA1135525668,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0
MLA691450485,2526.05,2526.0,2526.0,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08,2851.08
MLA808177927,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0,54665.0
MLA1119217727,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0
MLA1190754927,2689.0,2689.0,2689.0,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16,2850.16
MLA1362336266,33755.0,33755.0,33755.0,29704.4,29704.4,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0,37120.0
MLA609707258,5398.0,5565.0,5565.0,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4,5607.4
MLA1170081187,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0,11450.0
MLA1124028104,9919.0,9919.0,9919.0,9571.0,9919.0,9571.0,9571.0,9571.0,9919.0,9521.0,9521.0,9521.0,9521.0,9521.0,9521.0,9621.0,9521.0
MLA1190700124,5980.0,5681.0,5681.0,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72,5603.72
MLA1378519291,7600.0,7600.0,7600.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0,5530.0
MLA922683077,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0,10175.0
MLA1143051981,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0,33990.0
MLA1147550518,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0
MLA1390094805,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0,39973.0
MLA1481592128,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32850.0,32990.0,32990.0,32990.0,32990.0
MLA1565615444,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0
MLA1407155341,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0,5660.0
MLA1104048134,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0
MLA896365545,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0,13490.0
MLA1600967186,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0,11629.0
MLA835858221,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0,29772.0
MLA854180770,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0,14769.0
MLA1149098761,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,14580.0,13413.6,13413.6,13413.6,13413.6,13413.6,13413.6
MLA904407870,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0,12844.0
MLA1379360197,56360.93,56360.93,56360.93,56360.93,56610.87,56704.59,56704.59,56704.59,56860.8,56860.8,56860.8,56860.8,57110.74,57110.74,57110.74,57110.74,57110.74
MLA780438715,14769.0,14769.0,14769.0,14769.0,14769.0,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84,13458.84
MLA1398876963,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0
MLA924844529,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0,8790.0
MLA1105861087,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0,32900.0
MLA1401747595,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0
MLA919134810,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0,57570.0
MLA1547554956,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6460.0,6460.0,6460.0,6800.0,6800.0
MLA1449751458,139998.0,139998.0,139998.0,139998.0,139998.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0,144898.0
MLA1377415549,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01,46836.01
MLA1247844765,10728.72,10728.72,10728.72,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8,11352.8
MLA922937636,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0,24749.0
MLA1615920210,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0
MLA1362578741,14478.48,14478.48,14478.48,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0,15318.0
MLA1450824968,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21,67936.21
MLA1149201765,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
MLA908921760,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0,515000.0
MLA1395841479,3780.0,3780.0,3780.0,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6,3239.6
MLA1105874245,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0,71530.0
MLA1401840597,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0,48499.0
MLA1547313442,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,20900.0,20900.0,20900.0,22000.0,22000.0
MLA928161986,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0,9775.0
MLA1540084706,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0,11940.0
MLA1142538898,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0,90000.0
MLA1397805269,5340.0,5340.0,5340.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4806.0,4912.8,4912.8
MLA934302597,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0,65890.0
MLA934285771,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0
MLA600888019,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0,65056.0
MLA1275803661,23199.42,25439.36,25439.36,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,23199.42,25439.36,23199.42
MLA786399261,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0
MLA1481586890,56415.2,56415.2,56415.2,56415.2,62860.0,62860.0,62860.0,62860.0,62860.0,62860.0,62860.0,62860.0,63860.0,63860.0,63860.0,63860.0,63860.0
MLA1561117688,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0
MLA1341711452,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0
MLA1398016381,1677.0,2150.0,2150.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1677.0,1840.0,1840.0
MLA1411925463,122815.36,122815.36,122815.36,122815.36,122815.36,122815.36,122815.36,122815.36,122815.36,93339.67,93339.67,93339.67,93339.67,93339.67,93339.67,93339.67,93339.67
MLA858318593,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0,54890.0
MLA1385412467,739310.0,439237.0,439237.0,439237.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,434888.0,439237.0,439237.0
MLA1155672143,17690.0,17690.0,17690.0,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8,18712.8
MLA933530838,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0,83775.0
MLA934303862,63995.0,63995.0,63995.0,63995.0,63995.0,65705.0,65705.0,65705.0,65705.0,65705.0,65705.0,63995.0,63995.0,63995.0,63995.0,63995.0,63995.0
MLA1310539380,44999.1,44999.1,44999.1,44999.1,46979.13,46979.13,47519.12,47519.12,47519.12,47225.44,47225.44,47225.44,47225.44,47225.44,47225.44,47225.44,47225.44
MLA1142233920,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0,31200.0
MLA883068908,20670.6,21990.0,21990.0,21990.0,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5,20890.5
MLA1604318002,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0,12613.0
MLA870780362,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0,175652.0
MLA1154141661,81794.0,81794.0,81794.0,81794.0,81794.0,81794.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0,83795.0
MLA1468589014,44999.0,44999.0,44999.0,44999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0
MLA933929909,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0
MLA1161484254,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0
MLA855183062,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0
MLA822221242,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0,151562.0
MLA1394069741,73000.0,73000.0,73000.0,65700.0,71400.0,71400.0,71400.0,71400.0,71400.0,65688.0,65688.0,65688.0,65688.0,65688.0,65688.0,71400.0,71400.0
MLA604628984,7893.05,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,8312.2,7625.49,8312.2,8312.2,8312.2,8312.2
MLA822221238,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0,115271.0
MLA934302050,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0,50447.0
MLA815972052,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0,139386.0
MLA1219584255,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0,60020.0
MLA822221241,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0,148857.0
MLA1143205535,27970.0,27970.0,29790.0,29790.0,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,28300.5,29790.0,29790.0
MLA1272824291,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,65936.0,66936.0,66936.0,66936.0,66936.0,66936.0
MLA822221263,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0,156591.0
MLA933922754,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0,68386.0
MLA1581010690,11986.0,14201.0,12780.9,12780.9,14201.0,14201.0,14201.0,14201.0,14201.0,14201.0,14201.0,14201.0,12071.0,12071.0,12071.0,14201.0,12781.0
MLA1373036643,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0,452499.0
MLA1128021254,20888.0,13577.0,13577.0,13577.0,13170.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0,13577.0
MLA1663152404,428400.0,428400.0,428400.0,428400.0,428400.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0,416160.0
MLA1672823390,205000.0,205000.0,205000.0,205000.0,205000.0,205000.0,205000.0,205000.0,194750.0,194750.0,194750.0,194750.0,194750.0,194750.0,194750.0,205000.0,205000.0
MLA1399045103,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0
MLA899670442,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0,60004.0
MLA921233022,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0,11970.0
MLA1174997804,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0
MLA1188184934,15790.0,15790.0,15790.0,15790.0,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8,14526.8
MLA1400071015,19499.7,19499.7,19499.7,19499.7,19499.7,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4,19999.4
MLA1264117588,30150.0,30150.0,30150.0,28475.0,28475.0,28475.0,28475.0,28475.0,28475.0,28475.0,30820.0,30820.0,30820.0,30820.0,30820.0,30820.0,30820.0
MLA1574047024,168880.0,168880.0,168880.0,168880.0,168880.0,168880.0,168880.0,168880.0,160436.0,160436.0,160436.0,160436.0,160436.0,160436.0,160436.0,168880.0,168880.0
MLA808177936,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35,4180.35
MLA1264136811,28475.0,28475.0,28475.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0,26800.0
MLA1391005349,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0
MLA1639080512,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,265999.05,265999.05,265999.05,265999.05,265999.05,265999.05,265999.05,279999.0,279999.0
