id,2023-11-30,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17
MLA1100114983,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,18400.0,24900.0,24900.0,24900.0,24900.0
MLA908901261,24990.0,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,23740.5,31237.5,31237.5,31237.5,31237.5,31237.5,27489.0
MLA809216135,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,14900.0,14900.0,14900.0
MLA1247489083,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0
MLA1517278008,4620.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0
MLA1340629652,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,4999.0,4990.0,4990.0,4990.0
MLA1107994514,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,26990.0,29990.0,29990.0,29990.0
MLA1149300942,3200.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3610.0,3610.0
MLA612548538,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0
MLA838629133,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0
MLA839072068,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,49900.0,59990.0,59990.0,59990.0
MLA884678327,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0
MLA1568076824,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0,24500.0,24500.0,24500.0,24500.0
MLA1568460648,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0,24500.0,24500.0,24500.0,24500.0
MLA755781873,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,19990.0,19990.0,19990.0,19990.0
MLA1147902618,4620.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0,5140.0
MLA1109877572,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0
MLA838628567,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0
MLA844275820,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,26600.0,26600.0,26600.0,26600.0
MLA879676506,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
MLA812875937,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0
MLA692912682,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,19990.0,19990.0,19990.0,19990.0
MLA902829871,4760.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0,5235.0
MLA1508602710,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,7490.0,11490.0,11490.0,11490.0,11490.0
MLA903769952,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0,9115.0
MLA1531906152,27720.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0
MLA1564462740,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,32999.0,32999.0,32999.0,32999.0
MLA614267198,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,2275.0,2275.0,2275.0,2275.0,2557.5,2557.5,2557.5,2557.5,2557.5,2557.5,2557.5
MLA1508963172,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,6899.0,8399.0,8399.0,8399.0,8399.0,8399.0,8399.0,8399.0
MLA1113772428,5397.3,5397.3,5397.3,5397.3,6997.0,6297.3,6297.3,7197.3,7197.3,7197.3,7197.3,7197.3,7197.3,7997.0,7437.21,7197.3,7197.3,7197.3
MLA903112322,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0
MLA1394582907,6985.0,6985.0,6985.0,6985.0,6985.0,6985.0,6985.0,7595.0,7595.0,7595.0,7595.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA912231959,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,29775.0,29775.0,29775.0,29775.0,29775.0
MLA1388743095,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,53000.0,57000.0,57000.0,53010.0,53010.0,53010.0
MLA1510943268,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0
MLA927906585,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0
MLA1459839978,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0,15900.0
MLA1549828394,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0
MLA1510943802,37890.0,37890.0,37890.0,37890.0,37890.0,37890.0,37890.0,37890.0,37890.0,37890.0,39790.0,48990.0,48990.0,48990.0,48990.0,48990.0,48990.0,48990.0
MLA813839130,6010.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0
MLA1391814631,27720.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0,30650.0
MLA817221208,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0
MLA1108131613,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0,6390.0
MLA1309184520,2306.48,2306.48,2306.48,2306.48,2306.48,2306.48,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15,2191.15
MLA1486877438,3450.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0
MLA1384681530,9747.75,8940.05,8940.05,8940.05,8940.05,8940.05,8940.05,9747.75,9747.75,9747.75,9747.75,9747.75,9747.75,8940.05,8940.05,8940.05,8940.05,8940.05
MLA1108949099,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5990.0,6910.0,6910.0,6910.0,6910.0,6910.0,6910.0,7570.0,8230.0,8230.0,8230.0,8230.0
MLA876153705,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3606.77,3967.45,4165.82,4165.82,4165.82,4165.82,4165.82
MLA932864314,9211.12,8750.56,8750.56,8750.56,8750.56,9211.12,9211.12,9211.12,9211.12,9211.12,9211.12,9211.12,10362.52,10938.21,10938.21,13578.46,14293.12,14293.12
MLA917440153,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75,4947.75
MLA1103893964,8990.48,8661.56,8661.56,8661.56,8661.56,8332.64,8661.56,8661.56,8223.0,8661.56,8661.56,8661.56,8661.56,8551.92,8661.56,8661.56,8661.56,8661.56
MLA918344180,5997.75,5997.75,5997.75,5997.75,5997.75,5997.75,5997.75,7197.3,7197.3,7197.3,7197.3,7197.3,7197.3,7597.15,7437.21,7437.21,7437.21,7437.21
MLA829676157,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0
MLA1394436987,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,2757.24,2757.24,2757.24,2757.24,2757.24,4137.24,4137.24,4137.24,4137.24,4137.24,4137.24
MLA638761411,9299.0,9299.0,9299.0,9299.0,9299.0,9299.0,9299.0,9299.0,9890.0,9890.0,9890.0,12990.0,12990.0,12990.0,12990.0,12990.0,11950.8,11950.8
MLA1393498887,17990.0,17590.0,17590.0,17590.0,17590.0,17590.0,17590.0,17590.0,17590.0,23450.0,23450.0,23450.0,18975.0,18975.0,19755.0,19755.0,21599.0,21599.0
MLA734131839,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,11990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0,14990.0
MLA1381007147,38990.0,38990.0,38990.0,38990.0,38990.0,38990.0,38990.0,41490.0,41490.0,41490.0,41490.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0
MLA917437926,1992.15,1992.15,1992.15,1992.15,1887.3,1887.3,1887.3,2322.21,2322.21,2322.21,2322.21,2322.21,2322.21,2322.21,2322.21,2247.3,2247.3,2247.3
MLA1510237876,2700.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0,2699.0
MLA1361685082,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0,11390.0
MLA899034757,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0
MLA1449068080,5029.0,5029.0,5029.0,5029.0,5029.0,5029.0,5029.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0,6286.0
MLA1311879759,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0
MLA789390784,12099.99,12583.99,12583.99,12583.99,12583.99,12583.99,12583.99,12583.99,13842.39,13842.39,13842.39,13842.39,13842.39,13842.39,13842.39,15999.99,15999.99,15999.99
MLA1146030629,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,3640.0,4330.0,4330.0,4330.0,4330.0,4330.0,4330.0
MLA867179603,4057.0,4057.0,4057.0,4057.0,4057.0,4057.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,5310.0,5310.0,4607.46,4607.46,4607.46
MLA902438073,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,69999.0,69999.0,69999.0,62999.1,62999.1,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0
MLA876206243,24161.34,24161.34,24161.34,24161.34,24161.34,24161.34,21745.21,21745.21,21745.21,21745.21,21745.21,21745.21,21745.21,24161.34,24161.34,24161.34,24161.34,24161.34
MLA689269743,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1374688133,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,5250.0,5250.0,5250.0,5250.0,5250.0
MLA1122331397,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,20320.0,24384.0,24384.0,24384.0,24384.0,24384.0
MLA1510176136,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0
MLA1118259472,33163.27,33163.27,33163.27,33163.27,33163.27,33163.27,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1,31505.1
MLA1160758211,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0,8999.0
MLA789390975,12099.99,12583.99,12583.99,12583.99,12583.99,12583.99,12583.99,12583.99,13842.39,13842.39,13842.39,13842.39,13842.39,13842.39,13842.39,15999.99,15999.99,15999.99
MLA1351547929,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6280.0,6908.0,6908.0,6908.0,6908.0
MLA1225944972,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,7300.0,7300.0,7300.0
MLA670611772,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0
MLA1293485951,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,7265.7,10389.95,8311.96,8311.96,8311.96,8311.96,8311.96
MLA1384993521,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,4550.0,4550.0,4550.0,4550.0,4550.0
MLA875448594,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,12000.0,12000.0,12000.0,12000.0
MLA1185775769,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA1380447750,7098.0,7098.0,7098.0,7098.0,7098.0,7098.0,6388.2,6388.2,6388.2,6388.2,6388.2,6388.2,6388.2,7098.0,7098.0,7098.0,7098.0,7098.0
MLA1262539367,9640.0,9500.0,9500.0,9500.0,9500.0,13837.6,13837.6,17515.96,17515.96,17515.96,17515.96,17515.96,17515.96,17934.52,21001.0,21001.0,20141.0,21001.0
MLA1371699095,5459.0,5459.0,5459.0,5459.0,5459.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0
MLA1427452266,5459.0,5459.0,5459.0,5459.0,5459.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0,6497.0
MLA1462994790,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,19999.0,19999.0,19999.0,18999.05,18999.05
MLA1553945720,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,56419.74,75127.34,71370.97,82640.07,82640.07,82640.07,82640.07
MLA1122311802,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,22644.0,22644.0,22644.0,22644.0,22644.0
MLA862861168,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0,8080.0
MLA1377059874,3400.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,4100.0,3900.0,3900.0,3900.0,3900.0
MLA914300527,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,10692.0,15289.56,12231.65,12231.65,11620.06,11620.06,11620.06
MLA875030518,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0
MLA1508239328,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,54989.0,54990.0,54990.0,63238.5,63238.5,63238.5
MLA868333065,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0,13300.0
MLA1362905039,12630.0,12630.0,12630.0,12630.0,12630.0,12630.0,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5,11998.5
MLA1371518917,3885.0,3885.0,3885.0,3885.0,3885.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0,4624.0
MLA1276059955,7000.0,7000.0,5600.0,5600.0,5600.0,5600.0,5600.0,6660.0,6290.0,6290.0,6290.0,6290.0,6290.0,8000.0,7400.0,7400.0,7400.0,7400.0
MLA1276072572,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,5670.0,5670.0,5670.0,5670.0,5670.0,5670.0,7000.0,6300.0,6300.0,6300.0,6300.0
MLA1291028042,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,7000.0,6300.0,6300.0,6300.0,6300.0
MLA860089027,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,6150.0,6150.0,6150.0,6150.0,7150.0,7150.0,7150.0
MLA1559850476,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74
MLA1568398974,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0,23499.0
MLA1559846100,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74,17883.74
MLA1396054713,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0
MLA1192638825,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,4128.76,4995.8,4995.8,4995.8,4995.8,4995.8
MLA1159054468,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,3753.42,4128.76,4995.8,4995.8,4995.8,4995.8,4995.8
MLA772146045,17076.35,17076.35,17076.35,17076.35,17076.35,17930.16,17033.65,16137.14,16137.14,16137.14,16137.14,18826.66,18826.66,19088.76,19088.76,19088.76,18134.32,18134.32
MLA1443562262,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,31480.0,31480.0,41580.0,41580.0,41580.0
MLA1452034208,47499.05,47499.05,47499.05,47499.05,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,54999.0,54999.0,54999.0,54999.0,54999.0
MLA1554928566,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,56990.0,57990.0,57990.0,57990.0
MLA1109366324,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,6150.0,6150.0,6150.0,6150.0,7150.0,7150.0,7150.0
MLA1387787109,3730.0,3730.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4290.0,4510.0,4510.0,4510.0
MLA1375580769,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0,17199.0
MLA885456633,13499.0,13499.0,13499.0,13499.0,13499.0,13499.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0
MLA1136613118,17754.33,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,18549.3,23849.1,26499.0,26499.0,22124.25,22124.25,22124.25
MLA1465487562,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,5923.24,6634.03,6634.03,6634.03,6634.03,6634.03
MLA1361661191,17500.0,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3,19949.3
MLA834457959,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0,13410.0
MLA921660325,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,26600.0,27100.0,27100.0,27100.0,27100.0,35750.0,35750.0,35750.0
MLA1116245837,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8290.0,8790.0,8790.0,8790.0,8790.0,10318.0,10318.0,10318.0
MLA1274576594,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,19300.0,19300.0
MLA1214337288,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,15600.0,20900.0,20900.0,20900.0,20900.0
MLA1159832612,13722.0,17758.0,17758.0,17758.0,13722.0,17758.0,17758.0,17758.0,17758.0,17758.0,17758.0,17758.0,17758.0,23678.0,17758.0,17758.0,17758.0,17758.0
MLA1532610584,19999.0,20369.0,20369.0,20369.0,20369.0,20369.0,20369.0,20369.0,18429.0,18429.0,18429.0,19999.0,19999.0,22679.0,21999.0,21999.0,21999.0,21999.0
MLA1141652876,21999.0,23473.0,23473.0,23473.0,23473.0,23473.0,23473.0,23473.0,23473.0,23473.0,24999.0,24999.0,24999.0,26999.0,26999.0,26999.0,26999.0,26999.0
MLA1141665127,18801.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,21339.0,23710.0,22999.0,22999.0,22999.0,22999.0
MLA1101272637,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,11478.88,13650.56,15512.0,19390.0,24726.0,24726.0,24726.0
MLA898171821,14999.0,14549.0,14549.0,14549.0,14549.0,14549.0,14549.0,14549.0,14999.0,14999.0,14999.0,15519.0,15519.0,17009.0,16499.0,17999.0,17999.0,17999.0
MLA1532584878,18999.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,21648.0,20999.0,20999.0,20999.0,20999.0
MLA852658367,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,15899.0,29599.0,29599.0,22299.0,22299.0,22299.0
MLA1154216485,18999.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,19399.0,16489.0,16489.0,16489.0,16489.0,16489.0,18556.0,17999.0,18999.0,18999.0,18999.0
MLA1255045050,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0,37822.0
MLA1464135348,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
MLA1328365153,29999.0,29999.0,29999.0,29999.0,29999.0,29999.0,32999.0,32999.0,32999.0,32999.0,30999.0,30999.0,30999.0,33999.0,33999.0,33999.0,33999.0,33999.0
MLA1236157966,60573.24,60573.24,60573.24,60573.24,66564.0,58318.0,58318.0,58318.0,58318.0,58318.0,58318.0,58318.0,63235.8,81356.0,73220.0,68826.8,68826.8,68826.8
MLA1250511126,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,13399.0,20099.0,20099.0,26199.0,26199.0,26199.0,26199.0,26199.0
MLA1245912241,11199.3,11199.3,11199.3,11199.3,11199.3,11199.3,11199.3,11199.3,11999.25,12799.2,12799.2,12799.2,11999.25,13599.15,13599.15,13599.15,13599.15,13599.15
MLA1104297998,33390.08,33390.08,33390.08,33390.08,33390.08,46433.08,46433.08,46433.08,46433.08,45911.36,46433.08,46433.08,46433.08,63758.0,43993.02,43993.02,43993.02,43993.02
MLA1220102916,19999.0,22999.0,22999.0,22999.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0,22649.0
MLA1440825048,13949.07,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,19999.0,19999.0,19999.0,19999.0,19999.0
