category_id,category_name,parent_id,parent_name
MLA433049,Cartas Didácticas,MLA1132,Juegos y Juguetes
MLA3390,Cartas Coleccionables R.P.G.,MLA1132,Juegos y Juguetes
MLA1161,Juegos de Mesa y Cartas,MLA1132,Juegos y Juguetes
MLA416577,Otros,MLA1132,Juegos y Juguetes
MLA12036,Naipes Españoles,MLA1132,Juegos y Juguetes
MLA1858,Rompecabezas y Puzzles,MLA1132,Juegos y Juguetes
MLA455651,Rompecabezas y Puzzles,MLA1132,Juegos y Juguetes
MLA432989,Otros,MLA1132,Juegos y Juguetes
MLA454733,Dados,MLA1132,Juegos y Juguetes
MLA94949,Naipes de Poker,MLA1132,Juegos y Juguetes
MLA76129,Cubos Mágicos,MLA1132,Juegos y Juguetes
MLA11236,Hamacas,MLA1132,Juegos y Juguetes
MLA413483,Maletines de Poker,MLA1132,Juegos y Juguetes
MLA94997,Pelotas y Animales Saltarines,MLA1132,Juegos y Juguetes
MLA94939,Kits de poker,MLA1132,Juegos y Juguetes
MLA433349,Otros,MLA1132,Juegos y Juguetes
MLA454740,Arcos de Fútbol,MLA1132,Juegos y Juguetes
MLA47813,Juegos de Dardos,MLA1132,Juegos y Juguetes
MLA455836,Pop Its,MLA1132,Juegos y Juguetes
MLA432992,Otros,MLA1132,Juegos y Juguetes
MLA433036,Squishys,MLA1132,Juegos y Juguetes
MLA1157,Bloques y Figuras para Armar,MLA1132,Juegos y Juguetes
MLA12400,Escenarios y Playsets,MLA1132,Juegos y Juguetes
MLA435073,Repuestos para Mesas de Tejo,MLA1132,Juegos y Juguetes
MLA432827,Alimentos de Juguete,MLA1132,Juegos y Juguetes
MLA455518,Trompos,MLA1132,Juegos y Juguetes
MLA11239,Cocinas de Juguete,MLA1132,Juegos y Juguetes
MLA432839,Talleres de Juguete,MLA1132,Juegos y Juguetes
MLA429188,Microondas,MLA1132,Juegos y Juguetes
MLA431126,Sets de Belleza para Niños,MLA1132,Juegos y Juguetes
MLA456809,Binoculares de Juguete,MLA1132,Juegos y Juguetes
MLA429192,Licuadoras,MLA1132,Juegos y Juguetes
MLA429209,Máquinas de Coser,MLA1132,Juegos y Juguetes
MLA352340,Valijitas de Juguete,MLA1132,Juegos y Juguetes
MLA409417,Casas para Muñecas y Muñecos,MLA1132,Juegos y Juguetes
MLA413430,Cochecitos para Muñecas,MLA1132,Juegos y Juguetes
MLA413428,Vehículos de Muñecos y Muñecas,MLA1132,Juegos y Juguetes
MLA2968,Muñecas y Bebotes,MLA1132,Juegos y Juguetes
MLA3422,Muñecos y Figuras de Acción,MLA1132,Juegos y Juguetes
MLA455430,Sets de Muñecos,MLA1132,Juegos y Juguetes
MLA432889,Otros,MLA1132,Juegos y Juguetes
MLA95005,Peloteros,MLA1132,Juegos y Juguetes
MLA90337,Patinetas,MLA1132,Juegos y Juguetes
MLA12012,Bicicletas,MLA1132,Juegos y Juguetes
MLA1818,Soldaditos,MLA1132,Juegos y Juguetes
MLA90334,Otros,MLA1132,Juegos y Juguetes
MLA433685,Vehículos Sin Control Remoto,MLA1132,Juegos y Juguetes
MLA27823,Títeres y Marionetas,MLA1132,Juegos y Juguetes
MLA37616,Pistas y Lanzadores,MLA1132,Juegos y Juguetes
MLA433684,Vehículos a Control Remoto,MLA1132,Juegos y Juguetes
MLA417827,Pelotas para Peloteros,MLA1132,Juegos y Juguetes
MLA417099,Exhibidoras de Autitos,MLA1132,Juegos y Juguetes
MLA109085,Buzos y Hoodies,MLA1430,Ropa y Accesorios
MLA455509,Vehículos a Batería,MLA1132,Juegos y Juguetes
MLA3398,Vehículos a Escala,MLA1132,Juegos y Juguetes
MLA109096,"Camperas, Tapados y Trenchs",MLA1430,Ropa y Accesorios
MLA109100,Sweaters,MLA1430,Ropa y Accesorios
MLA429714,"Tocados, Tiaras y Vinchas",MLA1430,Ropa y Accesorios
MLA109101,Cardigans y Saquitos,MLA1430,Ropa y Accesorios
MLA416808,Colitas,MLA1430,Ropa y Accesorios
MLA417128,Anteojos de Sol,MLA1430,Ropa y Accesorios
MLA95390,Abanicos,MLA1430,Ropa y Accesorios
MLA417715,Antifaces para Dormir,MLA1430,Ropa y Accesorios
MLA417127,Marcos de Anteojos,MLA1430,Ropa y Accesorios
MLA95213,Hebillas,MLA1430,Ropa y Accesorios
MLA412049,Cinturones,MLA1430,Ropa y Accesorios
MLA412047,"Bufandas, Chalinas y Pañuelos",MLA1430,Ropa y Accesorios
MLA430271,"Gorros, Sombreros y Boinas",MLA1430,Ropa y Accesorios
MLA412050,Guantes y Mitones,MLA1430,Ropa y Accesorios
MLA412060,Llaveros,MLA1430,Ropa y Accesorios
MLA6514,Corbatas,MLA1430,Ropa y Accesorios
MLA412056,Paraguas,MLA1430,Ropa y Accesorios
MLA95389,Fajas,MLA1430,Ropa y Accesorios
MLA414251,Botas y Botinetas,MLA1430,Ropa y Accesorios
MLA414673,Alpargatas,MLA1430,Ropa y Accesorios
MLA95385,Polainas,MLA1430,Ropa y Accesorios
MLA414674,Mocasines y Oxfords,MLA1430,Ropa y Accesorios
MLA416005,Sandalias y Ojotas,MLA1430,Ropa y Accesorios
MLA414610,Pantuflas,MLA1430,Ropa y Accesorios
MLA109027,Zapatillas,MLA1430,Ropa y Accesorios
MLA3724,Zapatillas,MLA1276,Deportes y Fitness
MLA417711,Porta Documentos y Tarjetas,MLA1430,Ropa y Accesorios
MLA120357,Organizadores de Cartera,MLA1430,Ropa y Accesorios
MLA415193,Otros,MLA1430,Ropa y Accesorios
MLA417712,Billeteras y Monederos,MLA1430,Ropa y Accesorios
MLA120353,Carteras,MLA1430,Ropa y Accesorios
MLA432000,Bolsos de Viaje,MLA1430,Ropa y Accesorios
MLA411771,Organizadores de Valijas,MLA1430,Ropa y Accesorios
MLA407296,Balanzas para Valijas,MLA1430,Ropa y Accesorios
MLA120354,Valijas,MLA1430,Ropa y Accesorios
MLA412348,Luncheras Escolares,MLA1430,Ropa y Accesorios
MLA120352,Maletines,MLA1430,Ropa y Accesorios
MLA120350,Mochilas,MLA1430,Ropa y Accesorios
MLA120368,Neceseres,MLA1430,Ropa y Accesorios
MLA417710,Riñoneras,MLA1430,Ropa y Accesorios
MLA416563,Bolsos y Mochilas Tácticas,MLA1430,Ropa y Accesorios
MLA414235,Pistoleras,MLA1430,Ropa y Accesorios
MLA120356,Otros,MLA1430,Ropa y Accesorios
MLA414228,Otros,MLA1430,Ropa y Accesorios
MLA429740,Boxers y Slips,MLA1430,Ropa y Accesorios
MLA455760,Sets de Carteras,MLA1430,Ropa y Accesorios
MLA414232,Cintos Tácticos,MLA1430,Ropa y Accesorios
MLA414229,Pantalones Tácticos,MLA1430,Ropa y Accesorios
MLA9501,Bombachas,MLA1430,Ropa y Accesorios
MLA95484,Otros,MLA1430,Ropa y Accesorios
MLA109279,Medias,MLA1430,Ropa y Accesorios
MLA414238,"Remeras, Musculosas y Chombas",MLA1430,Ropa y Accesorios
MLA420674,Soluciones Limpiadoras,MLA409431,Salud y Equipamiento Médico
MLA431465,Correctores de Juanetes,MLA409431,Salud y Equipamiento Médico
MLA7185,Lentes sin Graduación,MLA409431,Salud y Equipamiento Médico
MLA401563,Pastilleros,MLA409431,Salud y Equipamiento Médico
MLA410989,Digitales,MLA409431,Salud y Equipamiento Médico
MLA417639,Compresas de Gel,MLA409431,Salud y Equipamiento Médico
MLA29933,Almohadillas Térmicas,MLA409431,Salud y Equipamiento Médico
MLA409254,Bolsas de Agua Caliente,MLA409431,Salud y Equipamiento Médico
MLA410990,Aneroides,MLA409431,Salud y Equipamiento Médico
MLA414037,Peines para Piojos,MLA409431,Salud y Equipamiento Médico
MLA432658,Lociones,MLA409431,Salud y Equipamiento Médico
MLA432659,Repelentes,MLA409431,Salud y Equipamiento Médico
MLA417723,Eléctricos,MLA409431,Salud y Equipamiento Médico
MLA5420,Termómetros,MLA409431,Salud y Equipamiento Médico
MLA432660,Kits,MLA409431,Salud y Equipamiento Médico
MLA409143,Camillas para Masajes,MLA409431,Salud y Equipamiento Médico
MLA401242,Andadores,MLA409431,Salud y Equipamiento Médico
MLA408035,Sillas de Baño,MLA409431,Salud y Equipamiento Médico
MLA430747,Soportes anti ronquidos,MLA409431,Salud y Equipamiento Médico
MLA401241,Bastones,MLA409431,Salud y Equipamiento Médico
MLA455808,Otros,MLA409431,Salud y Equipamiento Médico
MLA430490,Piedras para Masajes,MLA409431,Salud y Equipamiento Médico
MLA401569,Cabestrillos,MLA409431,Salud y Equipamiento Médico
MLA401172,Almohadones,MLA409431,Salud y Equipamiento Médico
MLA388193,Espalderas,MLA409431,Salud y Equipamiento Médico
MLA401570,Botas Ortopédicas,MLA409431,Salud y Equipamiento Médico
MLA30797,Sillas de Ruedas,MLA409431,Salud y Equipamiento Médico
MLA455817,Sujetadores de Pacientes,MLA409431,Salud y Equipamiento Médico
MLA401568,Coderas,MLA409431,Salud y Equipamiento Médico
MLA401567,Collares Cervicales,MLA409431,Salud y Equipamiento Médico
MLA401566,Férulas,MLA409431,Salud y Equipamiento Médico
MLA430477,Hombreras,MLA409431,Salud y Equipamiento Médico
MLA435257,Musleras y Pantorrilleras,MLA409431,Salud y Equipamiento Médico
MLA388191,Muñequeras,MLA409431,Salud y Equipamiento Médico
MLA44116,Plantillas,MLA409431,Salud y Equipamiento Médico
MLA384752,Rodilleras,MLA409431,Salud y Equipamiento Médico
MLA416798,Taloneras,MLA409431,Salud y Equipamiento Médico
MLA388192,Tobilleras,MLA409431,Salud y Equipamiento Médico
MLA388190,Medias de Compresión,MLA409431,Salud y Equipamiento Médico
MLA381270,Difusores de Aromas Eléctricos,MLA409431,Salud y Equipamiento Médico
MLA430966,Anteojos,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA454744,Difusores de Varillas,MLA409431,Salud y Equipamiento Médico
MLA455861,Guantes,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA432047,Combos de Cotillón,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430973,Collares y Pulseras,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA34271,Antifaces,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430982,Sombreros y Gorros,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA62933,Globos,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430968,Banderines y Guirnaldas,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430974,"Vinchas, Coronas y Tiaras",MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA413643,Vasos Descartables,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430983,Sorbetes,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA430977,Otros,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA34325,Adornos para Tortas,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA417903,Armadores,MLA1953,Otras categorías
MLA179562,Platos,MLA9304,"Souvenirs, Cotillón y Fiestas"
MLA413500,Picadores,MLA1953,Otras categorías
MLA413497,Filtros para Cigarrillos,MLA1953,Otras categorías
MLA2345,Humidores,MLA1953,Otras categorías
MLA97528,Pipas,MLA1953,Otras categorías
MLA414133,Cartas de Tarot,MLA1953,Otras categorías
MLA416802,Rigs Mineros,MLA1953,Otras categorías
MLA416801,Risers,MLA1953,Otras categorías
MLA97525,Narguiles,MLA1953,Otras categorías
MLA2052,Piedras Energéticas,MLA1953,Otras categorías
MLA417787,Billeteras para Criptomonedas,MLA1953,Otras categorías
MLA431853,Carbón para Narguiles,MLA1953,Otras categorías
MLA387586,Sahumerios,MLA1953,Otras categorías
MLA409153,Cuencos Tibetanos,MLA1953,Otras categorías
MLA387587,Velas,MLA1953,Otras categorías
MLA409091,Péndulos,MLA1953,Otras categorías
MLA413742,Porta Sahumerios,MLA1953,Otras categorías
MLA412113,Cremas,MLA1953,Otras categorías
MLA1903,Otros,MLA1953,Otras categorías
MLA412114,Clipcords,MLA1953,Otras categorías
MLA412109,Pedales,MLA1953,Otras categorías
MLA412101,Tatuajes Temporales,MLA1953,Otras categorías
