id,2023-09-24,2023-09-28,2023-09-29
MLA1108083862,5200.0,5200.0,5200.0
MLA1110853729,5200.0,5200.0,5200.0
MLA1384145355,16244.0,16244.0,17099.0
MLA780735496,6599.0,6599.0,6599.0
MLA1494918666,13859.23,13859.23,13859.23
MLA1133949393,31130.47,31130.47,31130.47
MLA1447091860,5313.5,5313.5,5258.78
MLA1184052378,11969.0,11969.0,11969.0
MLA1360765911,104999.0,104999.0,119199.0
MLA1314612335,4793.75,4793.75,4793.75
MLA612040860,6982.5,6982.5,7350.0
MLA1375769609,10087.5,10087.5,9415.0
MLA1115453666,8500.0,8500.0,8500.0
MLA871499030,17200.0,17200.0,16340.0
MLA909029456,12899.0,12899.0,12254.05
MLA871555247,11900.0,11900.0,11305.0
MLA852667350,19198.0,19198.0,19198.0
MLA897658893,17187.0,17187.0,17187.0
MLA929442806,3750.0,3750.0,4125.0
MLA1361083226,8900.0,8900.0,8900.0
MLA1283525241,7200.0,7200.0,7200.0
MLA1150794784,17550.0,17550.0,16672.5
MLA1395068094,3833.4,3833.4,3120.0
MLA1382836288,16299.0,16299.0,16330.5
MLA1109520201,4999.0,4999.0,4999.0
MLA935571765,7200.0,7200.0,7200.0
MLA902986605,15999.0,15999.0,15199.05
MLA898515740,7990.0,7990.0,7990.0
MLA1445265448,2999.0,2999.0,2999.0
MLA1364777419,2990.0,2990.0,2990.0
MLA907191421,20777.0,20777.0,20777.0
MLA1116050557,4140.0,4140.0,4050.0
MLA1142133983,6890.0,6890.0,6890.0
MLA1469895204,34105.99,34105.99,32591.64
MLA1462091604,29336.99,29336.99,20381.21
MLA1214020537,12770.46,12770.46,14678.7
MLA735754918,7400.0,7400.0,7400.0
MLA1214008273,12770.46,12770.46,14678.7
MLA851452389,5100.0,5100.0,5100.0
MLA1143750872,20176.0,20176.0,23909.99
MLA1332132545,4209.0,4209.0,4209.0
MLA1102606112,11550.0,13200.0,13200.0
MLA1430477838,9472.25,9472.25,9472.25
MLA1392199646,4209.0,4209.0,4209.0
MLA1366886981,12960.0,16200.0,16200.0
MLA1417096344,3899.0,3899.0,3899.0
MLA1276235703,4294.0,4294.0,4294.0
MLA1116081864,3864.0,3864.0,3864.0
MLA1276235635,4294.0,4294.0,4294.0
MLA1213948948,12990.0,12990.0,12990.0
MLA1366928595,31520.0,31520.0,31520.0
MLA1147541990,11248.0,11248.0,12140.0
MLA780605123,19400.0,19400.0,19400.0
MLA1387430905,20899.0,20899.0,20899.0
MLA604689198,7999.0,7999.0,7607.6
MLA1110926177,7641.5,7641.5,7641.5
MLA1382013395,54999.0,54999.0,54999.0
MLA1155498558,7480.0,7480.0,7480.0
MLA901969372,30000.0,30000.0,30000.0
MLA1383765674,81699.0,81699.0,81699.0
MLA1148448635,81449.0,81449.0,79799.0
MLA835366161,13649.0,13649.0,13649.0
MLA775605203,4616.05,4616.05,4616.05
MLA860194419,18692.0,18692.0,20890.5
MLA603930202,42999.0,42999.0,42999.0
MLA835365116,13649.0,13649.0,13649.0
MLA1117534049,6699.0,6699.0,6699.0
MLA1385260574,55999.0,55999.0,55999.0
MLA1142433383,14930.99,14930.99,15131.99
MLA1134000906,10359.0,10359.0,8291.7
MLA818773086,29250.0,29250.0,29250.0
MLA1103075773,4999.0,4999.0,3149.37
MLA1389674475,6490.0,6490.0,6260.5
MLA922738302,11784.88,11784.88,12256.28
MLA1426279298,15999.2,15999.2,13999.3
MLA932420584,58552.04,58552.04,60894.12
MLA1385439601,6165.5,6165.5,6260.5
MLA901971871,1500.0,1500.0,1500.0
MLA1103923353,56568.68,56568.68,56568.68
MLA930728093,11438.96,11438.96,11896.52
MLA1447991700,20225.5,20225.5,21590.0
MLA926627846,9467.54,9467.54,9517.54
MLA930735286,11599.48,11599.48,12063.46
MLA901985318,3000.0,3000.0,3000.0
MLA844503826,2987.0,2987.0,2934.36
MLA930732188,6711.8,6711.8,6980.27
MLA1386595035,21991.2,21991.2,21241.5
MLA1440387546,23199.0,23199.0,21978.0
MLA1185199469,4492.5,4492.5,4492.5
MLA1297607402,15920.0,15920.0,15920.0
MLA861226822,12408.12,12408.12,12904.44
MLA678305024,4030.0,4030.0,3062.8
MLA925398734,1792.35,1792.35,1702.73
MLA878340608,1799.0,1799.0,1799.0
MLA1120422588,2100.0,2100.0,2100.0
MLA605863697,2470.0,2470.0,1877.2
MLA689143056,1900.0,1900.0,1900.0
MLA1133992967,2388.7,2388.7,2388.7
MLA847642845,17990.0,17990.0,18040.5
MLA605440806,2470.0,2470.0,1877.2
MLA613349127,6370.0,6370.0,6370.0
MLA861711298,2110.0,2110.0,2110.0
MLA1263256581,6165.5,6165.5,6590.0
MLA685318744,17990.0,17990.0,18040.5
MLA913196584,6500.0,6500.0,6500.0
MLA619579521,2730.0,2730.0,2074.8
MLA1378635140,2800.0,2800.0,2800.0
MLA613349123,1777.0,1777.0,1777.0
MLA846922804,2470.0,2470.0,1877.2
MLA925398696,2147.09,2147.09,2147.09
MLA753179009,38000.0,38000.0,38000.0
MLA868051181,8499.0,8499.0,8499.0
MLA1129838981,51635.0,51635.0,51635.0
MLA866152354,18390.0,18390.0,18390.0
MLA1129765766,40825.0,40825.0,40825.0
MLA1462505978,1718.33,1718.33,1718.33
MLA1384826647,17090.5,17090.5,18040.5
MLA1384743715,1344.09,1344.09,1276.88
MLA1389624085,8490.0,8490.0,8160.5
MLA1119670598,3050.0,3050.0,3050.0
MLA902054848,2500.0,2500.0,2500.0
MLA1373712427,2899.0,2899.0,2899.0
MLA1201236260,14990.0,14990.0,14990.0
MLA861417400,2299.0,2299.0,2299.0
MLA846718468,2340.0,2340.0,1778.4
MLA1103696371,3800.0,3800.0,3800.0
MLA844510129,5226.0,5226.0,4707.3
MLA610145184,2340.0,2340.0,2340.0
MLA920980672,3000.0,3000.0,3000.0
MLA611588347,2340.0,2340.0,1778.4
MLA651595674,3800.0,3800.0,3800.0
MLA1439340102,84690.0,84690.0,84690.0
MLA1109675728,6599.0,6599.0,6599.0
MLA658354089,9999.0,9999.0,9999.0
MLA605863698,2080.0,2080.0,2080.0
MLA611143984,9299.0,9299.0,9299.0
MLA1457484702,20999.16,20999.16,20999.16
MLA1375316795,17999.0,17999.0,17999.0
MLA795554670,16140.0,16140.0,16140.0
MLA1146785018,19599.0,19599.0,19599.0
MLA1361352917,2399.0,2399.0,2399.0
MLA1108004252,33383.0,33383.0,37649.0
MLA844494633,4680.0,4680.0,3556.8
MLA902362547,6805.26,6805.26,6855.26
MLA902054635,3000.0,3000.0,3000.0
MLA831702480,2860.0,2860.0,2860.0
MLA1197053966,9999.0,9999.0,9999.0
MLA868669310,10778.0,10778.0,9714.51
MLA1463731586,46199.0,46199.0,46199.0
MLA1411736978,76990.0,76990.0,76990.0
MLA709836087,21990.0,21990.0,21990.0
MLA1144357319,27449.0,27449.0,27449.0
MLA1294663375,19403.0,19403.0,19172.0
MLA1363044421,35499.0,35499.0,35499.0
MLA921797561,4911.0,4911.0,4961.0
MLA903867480,27699.0,27699.0,27699.0
MLA1371735479,4705.0,4705.0,4999.0
MLA1286442592,38142.0,38142.0,38142.0
MLA1447354182,47651.0,47651.0,46397.0
MLA1151935881,14849.1,14849.1,14849.1
MLA923936596,15099.0,15099.0,13589.1
MLA1434441158,17620.0,17620.0,17620.0
MLA1373017217,12999.0,12999.0,12999.0
MLA1214333615,9990.0,9990.0,9999.0
MLA921798086,4911.61,4911.61,4911.61
MLA1367166549,38612.0,38612.0,48900.0
MLA886094419,8999.0,8999.0,8999.0
MLA1382335419,20799.0,20799.0,20799.0
MLA1367701550,15700.0,15700.0,16399.0
MLA1457679390,20999.16,20999.16,20999.16
MLA907101598,12490.0,12490.0,13990.0
MLA1422370002,25000.0,25000.0,25000.0
MLA1364919697,5146.6,5146.6,5146.6
MLA933081933,29999.0,29999.0,29999.0
MLA875910469,32970.0,32970.0,32970.0
MLA1313299294,13562.0,13562.0,12869.0
MLA1430847660,22900.0,22900.0,22900.0
MLA1127695583,26500.0,26500.0,23850.0
MLA918641748,29600.6,29600.6,29600.6
MLA907020144,16699.0,16699.0,18899.0
MLA882516691,9499.0,9499.0,9499.0
MLA933784121,29990.0,29990.0,29990.0
MLA1141632044,5299.0,5299.0,5299.0
MLA1453180512,77500.0,77500.0,77500.0
MLA1264130471,74990.0,74990.0,74990.0
MLA1107956335,17099.0,17099.0,17099.0
MLA1372500065,29900.0,29900.0,28400.0
MLA1313671094,5099.0,5099.0,4940.0
MLA1366204537,9249.0,9249.0,8786.55
MLA1119561751,45175.0,45175.0,45175.0
MLA907015906,22299.0,22299.0,22499.0
MLA840378830,29999.0,29999.0,31999.0
MLA1488723474,18214.35,18214.35,18653.25
MLA854076933,105585.0,105585.0,106000.0
MLA1103117059,31355.0,31355.0,31290.0
MLA843828158,21999.0,21999.0,21490.0
MLA1101477238,23484.0,23484.0,21654.0
MLA1102513710,27699.0,27699.0,28899.0
MLA800379333,35999.0,35999.0,35999.0
MLA855347428,39492.1,39492.1,39492.1
MLA1254979710,14984.0,14984.0,14984.0
MLA1179621596,47965.0,47965.0,47965.0
MLA1265839593,25800.0,25800.0,25800.0
MLA1403721392,29999.0,29999.0,29999.0
MLA1160374660,21999.0,21999.0,21999.0
MLA1217296306,28827.0,28827.0,30490.0
MLA882527264,9999.0,9999.0,8999.1
MLA824743161,101590.0,101590.0,104900.0
MLA935874305,54999.0,54999.0,54999.0
MLA1162799378,13390.0,13390.0,13749.0
MLA1437439846,39900.0,39900.0,39900.0
MLA1416127514,8399.0,8399.0,8399.0
MLA1343920689,19199.0,19199.0,19199.0
MLA926681391,24190.0,24190.0,23713.0
MLA1433063902,7299.0,7299.0,7281.75
MLA884770495,14182.0,14182.0,14390.0
MLA1255571991,118590.0,118590.0,118590.0
MLA1218556289,21690.0,21690.0,21690.0
MLA1116845934,13699.0,13699.0,14499.0
MLA904958933,101590.0,101590.0,101590.0
MLA1435810048,24999.0,24999.0,24999.0
MLA928681170,22899.0,22899.0,22899.0
MLA1418625520,7499.0,7499.0,7499.0
MLA1374236015,15035.0,15035.0,15035.0
MLA1431399656,16999.0,16999.0,16999.0
MLA1383615262,12879.0,12879.0,12999.0
MLA1130170239,34990.0,34990.0,28799.0
MLA1494574234,20999.0,20999.0,20699.0
MLA1144533965,21900.0,21900.0,19967.0
MLA922455773,13785.0,13785.0,13785.0
MLA1374485677,10999.0,10999.0,10999.0
MLA935329265,29490.0,29490.0,29490.0
MLA1364704078,19999.0,19999.0,19999.0
MLA1104124138,25599.0,25599.0,27999.0
MLA1193990889,16554.0,16554.0,16554.0
MLA1117761632,31950.0,31950.0,34701.25
MLA1198380677,4999.0,4999.0,4999.0
MLA1407889716,19499.0,19499.0,19499.0
MLA1120158120,6299.0,6299.0,6299.0
MLA1382321955,22949.0,22949.0,22949.0
MLA1117971458,7999.0,7999.0,7999.0
MLA1144594613,24480.0,24480.0,24480.0
MLA934944865,19099.0,19099.0,19099.0
MLA1108941865,19299.0,19299.0,19999.0
MLA1130309381,22099.0,22099.0,23899.0
MLA1119467088,40800.0,40800.0,40800.0
MLA1455974216,31999.0,31999.0,31699.0
MLA1369457429,13599.0,13599.0,16299.0
MLA1147645189,14819.0,14819.0,14819.0
MLA1140607869,21990.0,21990.0,21790.0
MLA1184289740,21153.0,21153.0,33899.0
MLA1231019151,26990.0,26990.0,26990.0
MLA1148691022,11960.5,11960.5,11960.5
MLA1111967006,18699.0,18699.0,18699.0
MLA1138658431,20999.0,20999.0,20999.0
MLA1169304213,23599.0,23599.0,23599.0
MLA1140339650,35405.0,35405.0,35405.0
MLA910979591,15291.0,15291.0,15291.0
MLA1479742754,4288.52,4288.52,4338.52
MLA1501272130,1985.5,1985.5,1985.5
MLA907382235,30580.0,30580.0,30580.0
MLA1109424578,4939.48,4939.48,4939.48
MLA903071505,4150.74,4150.74,4150.74
MLA1380380339,2234.0,2234.0,2234.0
MLA1161092240,29999.0,29999.0,29999.0
MLA1371612143,14999.0,14999.0,16299.0
MLA1425056070,22022.0,22022.0,22022.0
MLA916794988,19499.0,19499.0,19499.0
MLA1127316936,44990.0,44990.0,44990.0
MLA1366608061,14849.0,14849.0,15344.0
MLA682314671,24999.0,24999.0,24999.0
MLA898952232,19999.0,19999.0,19999.0
MLA1456213220,600.0,600.0,600.0
MLA1459717338,9840.0,9840.0,9840.0
MLA1313050444,6100.0,6100.0,30000.0
MLA1385251655,2660.0,2660.0,2660.0
MLA1381120557,1868.08,1868.08,1960.59
MLA928077623,4294.0,4294.0,4294.0
MLA1150576560,5899.0,5899.0,5899.0
MLA1461888974,1885.0,1885.0,1885.0
MLA1141265737,25089.67,25089.67,25644.71
MLA676742257,21000.0,21000.0,21000.0
MLA1138088503,19999.0,19999.0,19999.0
MLA1354251821,9999.0,9999.0,9999.0
MLA899122075,19999.0,19999.0,19999.0
MLA1387953079,1102.0,1102.0,1102.0
MLA927936076,2400.0,2400.0,2400.0
MLA904359979,2232.5,2232.5,2232.5
MLA1109512470,3500.0,3500.0,3500.0
MLA1392206228,16240.0,16240.0,16240.0
MLA1117801436,3990.0,3990.0,3990.0
MLA1216619317,5190.0,5190.0,5190.0
MLA902004964,9990.0,9990.0,9990.0
MLA913053422,14554.9,14554.9,14822.39
MLA910081834,2897.0,2897.0,2897.0
MLA1361389443,32990.0,32990.0,32990.0
MLA1339141267,17819.0,17819.0,17819.0
MLA909817224,1840.5,1840.5,1840.5
MLA1107059436,14212.0,14212.0,13890.0
MLA904147481,17799.11,17799.11,17799.11
MLA1121426586,39600.0,39600.0,39600.0
MLA882683173,29600.0,29600.0,29600.0
MLA921867346,39999.0,39999.0,33199.0
MLA931053319,3051.28,3051.28,3051.28
MLA1396223362,42606.57,42606.57,42606.57
MLA904141909,19999.0,19999.0,19999.0
MLA1121491961,4000.0,4000.0,4000.0
MLA1364835379,16779.0,16779.0,16779.0
MLA882682960,29400.0,29400.0,29400.0
MLA1384915447,39000.0,39000.0,39000.0
MLA922616342,10600.0,10600.0,10070.0
MLA1384242305,16403.0,16403.0,16403.0
MLA1231953454,2522.0,2522.0,2825.0
MLA910080472,1727.0,1727.0,1727.0
MLA923199926,3699.0,3699.0,3699.0
MLA1457175440,2990.0,2990.0,2990.0
MLA1365971547,2175.5,2175.5,2175.5
MLA741668349,1900.0,1900.0,1900.0
MLA923574773,3591.91,3591.91,3684.41
MLA741640593,1950.0,1950.0,1950.0
MLA874484091,1700.5,1700.5,1700.5
MLA1359567697,2397.59,2397.59,2490.09
MLA1360765286,19499.0,19499.0,19499.0
MLA1248164131,1572.0,1572.0,1572.0
MLA1451165358,3150.0,3150.0,3999.0
MLA1404842058,48242.41,48242.41,48242.41
MLA907924759,3597.0,3597.0,3597.0
MLA919195802,31660.0,31660.0,31660.0
MLA877962770,4843.0,4843.0,4843.0
MLA859131144,2111.0,2111.0,2111.0
MLA1177716774,2800.0,2800.0,2800.0
MLA921504001,22899.0,22899.0,22899.0
MLA1451591852,1753.2,1753.2,1753.2
MLA871470109,3077.0,3077.0,3077.0
MLA1288035678,6940.0,6940.0,6940.0
MLA1377552137,1660.93,1660.93,1660.93
MLA922873108,792.0,792.0,792.0
MLA879976500,1567.0,1567.0,1567.0
MLA1433080338,2049.0,2049.0,2049.0
MLA1218949243,9600.0,9600.0,9600.0
MLA879979258,1427.0,1427.0,1427.0
MLA885705758,1311.0,1311.0,1311.0
MLA1341023535,2049.0,2049.0,2049.0
MLA1184723133,2519.0,2519.0,2701.0
MLA1378838447,1395.0,1395.0,1395.0
MLA1352141289,6370.0,6370.0,6370.0
MLA902555793,3174.0,3174.0,3174.0
MLA1378555633,17776.0,17776.0,17776.0
MLA1123560488,4884.0,4884.0,4884.0
MLA879975523,2597.0,2597.0,2597.0
MLA1401313498,2727.0,2727.0,2727.0
MLA878362477,1500.0,1500.0,1900.0
MLA1111635129,1600.0,1600.0,1600.0
MLA1361648734,16209.0,16209.0,18010.0
MLA1334557433,2250.0,2250.0,2250.0
MLA1111655086,1600.0,1600.0,1600.0
MLA923574778,8118.09,8118.09,8118.09
MLA1479314142,1424.05,1424.05,1424.05
MLA935705058,2290.0,2290.0,2290.0
MLA1219693313,6999.0,6999.0,6999.0
MLA812897240,1500.0,1500.0,1900.0
MLA813998576,1239.0,1239.0,1239.0
MLA1288625199,5397.0,5397.0,5397.0
MLA722632454,1390.0,1390.0,1390.0
MLA1447305104,4540.0,4540.0,4540.0
MLA928733774,1635.0,1635.0,1635.0
MLA926531153,14380.0,14380.0,14380.0
MLA684920864,6250.0,6250.0,6250.0
MLA684920768,6250.0,6250.0,6250.0
MLA1155459217,3490.0,3490.0,3490.0
MLA1300582100,1292.0,1292.0,1292.0
MLA1316685626,4667.0,4667.0,4667.0
MLA1354380768,3040.0,3040.0,2128.0
MLA1277589071,990.0,990.0,990.0
MLA1508184740,1828.0,1828.0,1828.0
MLA1311940112,3399.0,3399.0,3399.0
MLA1372645953,7389.0,7389.0,7389.0
MLA1372869165,9615.6,9615.6,10684.0
MLA1276190276,3999.0,3999.0,3999.0
MLA1141817108,2439.0,2439.0,2439.0
MLA1276579414,4229.06,4229.06,4499.1
MLA1297812245,19290.0,19290.0,19290.0
MLA917265603,16325.0,16325.0,16325.0
MLA1373145052,13127.4,13127.4,14586.0
MLA1292443915,1759.09,1759.09,1850.0
MLA1294882090,1785.0,1785.0,1785.0
MLA902163525,6201.0,6201.0,6201.0
MLA1496855882,5437.5,5437.5,5437.5
MLA934000488,6051.0,6051.0,6051.0
MLA1381290912,38305.0,38305.0,28728.75
MLA1373158226,16650.0,16650.0,18500.0
MLA1259273778,2745.0,2745.0,2579.0
MLA1430452834,7389.0,7389.0,7389.0
MLA1323572827,4977.0,4977.0,4977.0
MLA1370159028,1785.0,1785.0,1785.0
MLA1372658771,7389.0,7389.0,7389.0
MLA1323784976,5127.0,5127.0,5127.0
MLA1347401741,567.0,567.0,567.0
MLA1193312567,3603.0,3603.0,3551.0
MLA1141341076,25400.0,25400.0,25400.0
MLA1366707919,1739.18,1739.18,1739.18
MLA1161018933,5728.43,5728.43,5728.43
MLA1173238384,4110.0,4110.0,4110.0
MLA1150221260,9312.0,9312.0,7915.2
MLA1146508185,10375.0,10375.0,10375.0
MLA904865517,1569.75,1569.75,1569.75
MLA1197085576,2996.0,2996.0,2917.0
MLA854173842,5590.0,5590.0,5590.0
MLA1159593282,2989.98,2989.98,2989.98
MLA1373075788,20440.0,20440.0,20440.0
MLA1190322868,4394.0,4394.0,4394.0
MLA1150458438,7719.0,7719.0,7719.0
MLA1400062560,9590.0,9590.0,9590.0
MLA1147292694,11787.0,11787.0,11787.0
MLA1329388091,1226.14,1226.14,1226.14
MLA1262047892,6282.0,6282.0,6282.0
MLA1388303701,5999.0,5999.0,5999.0
MLA1151042990,2869.0,2869.0,2852.0
MLA1411740304,2575.0,2575.0,2575.0
MLA1272805313,8047.47,8047.47,8047.47
MLA1259113099,3277.0,3277.0,3258.0
MLA1394702004,10394.0,11087.0,11087.0
MLA1343635853,6829.0,6829.0,6829.0
MLA1137262524,10795.0,10795.0,10795.0
MLA1363112773,8769.0,8769.0,12053.0
MLA1447365318,6380.0,6380.0,6380.0
MLA1370460604,8767.0,9352.0,9352.0
MLA1471888368,3226.77,3226.77,3226.77
MLA1218106665,3749.0,3749.0,3749.0
MLA1366841785,2445.72,2445.72,2445.72
MLA1254980099,5892.0,5892.0,5097.0
MLA1146470802,19800.0,19800.0,15840.0
MLA1376444391,5229.0,5229.0,5229.0
MLA1390539810,21145.0,21145.0,21145.0
MLA1426705826,5599.0,5599.0,5599.0
MLA1148680984,9045.0,9045.0,9045.0
MLA1410002338,6445.0,6445.0,6445.0
MLA1369545895,31869.9,31869.9,31869.9
MLA1261324694,1802.0,1802.0,1802.0
MLA1146796574,6865.0,6865.0,6865.0
MLA1231681336,4659.0,4659.0,4659.0
MLA1345492022,6799.0,7252.0,7252.0
MLA1382740677,16604.0,16604.0,16604.0
MLA1214352741,4609.0,4609.0,4609.0
MLA1149155539,4549.0,4549.0,4549.0
MLA1412138600,3205.0,3205.0,3205.0
MLA1418283958,7428.44,7428.44,7428.44
MLA1280072677,22920.0,22920.0,18336.0
MLA1374791423,6865.0,6865.0,6865.0
MLA1165971491,26050.0,26050.0,26050.0
MLA1499384554,6064.2,6064.2,6064.2
MLA1135365838,35796.0,35796.0,31280.0
MLA1374332946,22900.0,22900.0,22900.0
MLA932567030,20785.1,20785.1,21539.0
MLA1417126184,2429.0,2429.0,2424.0
MLA1281030059,8332.0,8332.0,7498.8
MLA1132742249,11339.0,11339.0,11339.0
MLA1116484244,3193.6,3193.6,3742.5
MLA1111026261,3915.1,3915.1,3915.0
MLA1491185794,19423.0,19423.0,19423.0
MLA1384974525,19019.0,19019.0,19019.0
MLA1122499694,59838.0,59838.0,59838.0
MLA1381432781,19890.0,19890.0,19890.0
MLA1151330162,5599.0,5599.0,5599.0
MLA1160960134,4659.0,4659.0,4659.0
MLA1381101669,5829.0,5829.0,5829.0
MLA1426272014,4490.0,4490.0,4490.0
MLA1480325480,11590.0,11590.0,11590.0
MLA1465350618,14190.0,14190.0,14190.0
MLA1358729623,13366.0,13366.0,13660.0
MLA1385527830,5849.0,5849.0,5849.0
MLA1359241514,9195.0,9195.0,9195.0
MLA1415071730,2310.0,2310.0,2310.0
MLA1184053995,3004.0,3004.0,3004.0
MLA1401339074,7299.0,7299.0,7299.0
MLA1111183872,2975.0,2975.0,2970.0
MLA1175010960,3370.0,3370.0,3370.0
MLA1516283096,39000.0,39000.0,39000.0
MLA910401687,3619.0,3619.0,3619.0
MLA853751982,2369.0,2369.0,2369.0
MLA932570104,14941.0,14941.0,15483.0
MLA1477175586,19290.0,19290.0,19290.0
MLA1494640354,1899.0,1899.0,2499.0
MLA1244861992,1189.1,1189.1,1289.1
MLA687462339,35990.0,35990.0,38900.0
MLA1386310959,1899.0,1899.0,2499.0
MLA1401583820,1951.0,1951.0,1951.0
MLA1100174168,3370.0,3370.0,3370.0
MLA1374548774,609.0,609.0,609.0
MLA1136421917,22707.4,22707.4,23531.0
MLA1359582809,6680.0,6680.0,6680.0
MLA1494777354,1899.0,1899.0,2499.0
MLA1122760617,1012.5,1012.5,658.0
MLA853926798,3449.0,3449.0,3449.0
MLA1375821462,9990.0,9990.0,9990.0
MLA928454346,3247.0,3247.0,3247.0
MLA1259112819,3382.0,3382.0,3382.0
MLA866220057,5379.0,5379.0,5379.0
MLA904303355,3639.0,3639.0,3639.0
MLA1132853681,4935.0,4935.0,6580.0
MLA1373755481,6986.0,7452.0,7452.0
MLA1280865565,3719.0,3719.0,3719.0
MLA1115036114,3370.0,3370.0,3145.45
MLA1381146791,1059.0,1059.0,1059.0
MLA1280843149,2872.0,2872.0,2872.0
MLA1183030104,3309.0,3309.0,3309.0
MLA1149615688,5089.0,5089.0,5089.0
MLA1149701637,4430.0,4430.0,4430.0
MLA1428934238,4808.0,4808.0,4808.0
MLA1339757985,990.0,990.0,990.0
MLA1460780390,1650.0,1650.0,2420.0
MLA1339771037,990.0,990.0,990.0
MLA1509796620,2314.0,2314.0,2143.0
MLA1362267614,1944.0,1944.0,1944.0
MLA1279872653,6029.0,6029.0,5595.0
MLA1291683687,2340.0,2340.0,2340.0
MLA1410151852,16310.0,16310.0,12232.0
MLA934895021,2850.0,2850.0,3450.0
MLA1153275613,14135.65,14135.65,15549.22
MLA1292463280,3400.0,3400.0,4000.0
MLA1366545437,3049.0,3049.0,3049.0
MLA1450505706,13571.0,13571.0,13571.0
MLA1379302841,2583.07,2583.07,2583.07
MLA1282382379,3789.0,3789.0,3789.0
MLA1339771034,990.0,990.0,990.0
MLA1315113695,5339.0,5339.0,5339.0
MLA1339809713,990.0,990.0,990.0
MLA1288361547,1189.0,1189.0,1189.0
MLA885074534,1899.0,1899.0,1899.0
MLA1135994310,990.0,990.0,990.0
MLA1184744100,1893.0,1893.0,1893.0
MLA1279491560,2677.0,2677.0,2677.0
MLA1454063096,16701.0,16701.0,16701.0
MLA1383141358,10837.5,10837.5,8925.0
MLA1301017148,742.0,742.0,742.0
MLA1378797977,14748.0,14748.0,14194.0
MLA1340807639,1417.66,1417.66,1417.66
MLA1281938459,348.0,348.0,348.0
MLA1285873262,1117.65,1117.65,961.17
MLA1107904943,8349.0,8349.0,7732.0
MLA1240813581,19425.0,19425.0,14568.0
MLA1182253742,14568.0,14568.0,14568.0
MLA1385236585,3565.0,3565.0,3450.0
MLA1398449344,2560.0,2560.0,2048.0
MLA901446720,7475.0,7475.0,7470.0
MLA1384759409,850.0,850.0,850.0
MLA1378834597,6255.77,6255.77,6255.77
MLA1398449350,4400.0,4400.0,3740.0
MLA1341285206,1998.06,1998.06,1998.06
MLA1321627337,7996.0,7996.0,7400.0
MLA1190766401,2700.0,2700.0,2160.0
MLA1288648302,4888.0,4888.0,4698.0
MLA1126716390,2346.5,2346.5,2346.5
MLA1504801682,16450.0,16450.0,16450.0
MLA1475994204,1300.0,1300.0,1300.0
MLA1281451078,3900.0,3900.0,3900.0
MLA1151588927,1912.0,1912.0,1912.0
MLA1201961567,5385.5,5385.5,5385.5
MLA1247702152,3185.0,3185.0,3185.0
MLA1293061164,3319.9,3319.9,3319.9
MLA1380834501,1290.0,1290.0,1290.0
MLA1153862971,769.0,769.0,769.0
MLA1160622483,1027.0,1027.0,1027.0
MLA1482938990,2028.95,2028.95,2028.95
MLA1430903640,604.0,604.0,604.0
MLA1294733430,3285.0,3285.0,3285.0
MLA1151529880,2330.0,2330.0,2330.0
MLA1451958974,3319.9,3319.9,3319.9
MLA1306085997,3880.0,3880.0,3880.0
MLA1287059481,2242.5,2242.5,2242.5
MLA1165946111,2149.0,2149.0,2249.0
MLA1277589004,647.0,647.0,647.0
MLA1156165169,717.0,717.0,717.0
MLA1405261982,8596.25,8596.25,5587.56
MLA1142225981,3489.25,3489.25,3489.25
MLA1291421358,1569.0,1569.0,1551.0
MLA1374846340,6497.0,6497.0,6497.0
MLA1468501762,1068.0,1068.0,1068.0
MLA1279226740,12740.0,12740.0,12740.0
MLA1186526860,15190.0,15190.0,15190.0
MLA1160622336,1027.0,1027.0,1027.0
MLA1280073369,1384.0,1384.0,1384.0
MLA1440825158,3319.9,3319.9,3319.9
MLA1286236285,2992.0,3092.0,3092.0
MLA1142222426,4028.15,4028.15,4028.15
MLA1280833244,749.0,749.0,749.0
MLA1288631508,677.0,677.0,602.53
MLA1285515652,2134.89,2134.89,2134.89
MLA1281645279,2990.0,2990.0,2990.0
MLA1368689939,10430.0,10430.0,10430.0
MLA1279860186,12740.0,12740.0,12740.0
MLA1432813938,5696.1,5696.1,5696.1
MLA1316633666,10685.0,10685.0,11720.0
MLA1284300529,495.0,495.0,495.0
MLA1437552630,610.0,610.0,610.0
MLA1282979168,1449.0,1449.0,1449.0
MLA1288654148,667.0,667.0,633.0
MLA1444642028,3906.0,3906.0,3906.0
MLA1280859249,749.0,749.0,749.0
MLA1280972994,2349.0,2349.0,2349.0
MLA1284788001,2849.0,2849.0,2849.0
MLA1376004459,1598.57,1598.57,1598.57
MLA1373054804,1349.0,1349.0,1349.0
MLA1106024561,3599.0,3599.0,3599.0
MLA1444051330,1995.0,1995.0,1995.0
MLA1292438771,8197.2,8197.2,8197.2
MLA1383534697,527.0,527.0,678.0
MLA1284790768,2769.0,2769.0,2769.0
MLA1141062728,4028.15,4028.15,4028.15
MLA1281978688,2165.0,2165.0,2165.0
MLA1141081622,4028.15,4028.15,4028.15
MLA1150406192,1908.0,1908.0,1908.0
MLA1279872789,1499.0,1499.0,1499.0
MLA1383133488,3949.21,3949.21,3949.21
MLA1217055322,3666.0,3666.0,3666.0
MLA1174997989,1474.0,1474.0,1474.0
MLA1150607276,3046.56,3046.56,3046.56
MLA1374619607,6200.0,6200.0,6200.0
