id,2023-12-31,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31
MLA832692270,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0,161734.0
MLA908903517,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,30360.1,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0,31958.0
MLA1110698873,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0,49668.0
MLA906953545,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,257599.08,257599.08,257599.08,257599.08,223999.2,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,279999.0,223999.2,223999.2
MLA818726347,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0,322500.0
MLA1323573609,648801.0,648801.0,648801.0,648801.0,648801.0,648801.0,648801.0,648801.0,648801.0,648801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659801.0,659701.0,659701.0,659701.0
MLA872142849,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,48450.0,48450.0,48450.0,48450.0,48450.0,48450.0
MLA883777958,110000.0,110000.0,110000.0,110000.0,110000.0,104500.0,104500.0,104500.0,104500.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0
MLA1114766596,4699.0,4699.0,4699.0,4699.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0
MLA1395703059,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0
MLA1114753634,18000.0,20000.0,20000.0,20000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0
MLA855980350,15840.0,17100.0,17100.0,17100.0,17100.0,17100.0,17100.0,17100.0,17100.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,14265.03,14265.03,14265.03,14265.03,14265.03,18000.0,18000.0
MLA1123608215,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0
MLA1114715322,3799.05,3999.0,3999.0,3999.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0,4399.0
MLA817205750,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0
MLA1172989187,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0
MLA800682796,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0
MLA863863853,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0
MLA1280845609,3361.38,3361.38,3538.3,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38,3361.38
MLA1147618595,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,27200.0,27200.0,27200.0,27200.0,27200.0,27200.0,27200.0,27200.0
MLA855945195,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,185000.0,175750.0,175750.0,175750.0,175750.0,175750.0,175750.0,175750.0
MLA1403933040,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,12469.0,13528.87,13528.87,13528.87,13528.0,13528.0,13528.0,13528.0,13528.0,13528.0,13528.0,13528.0,13528.0,13528.0
MLA1395728367,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0
MLA855964853,30800.0,33250.0,33250.0,33250.0,35000.0,35000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0
MLA1390795917,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,7551.0,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84,8192.84
MLA883358387,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,41000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0
MLA793021134,51299.05,51299.05,51299.05,51299.05,51299.05,51299.05,51299.05,51299.05,51299.05,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0,53999.0
MLA1395710043,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0
MLA915413555,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99,4899.99
MLA1381097195,2929.0,2929.0,2681.39,2681.39,2681.39,2681.39,2681.39,2681.39,2681.39,2681.39,2681.39,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0,2929.0
MLA860206408,21965.0,26641.0,26641.0,21965.0,21965.0,21965.0,21965.0,21965.0,21965.0,21965.0,26641.0,26641.0,21965.0,26641.0,21965.0,21965.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,28773.0,23723.0,23723.0,28773.0
MLA913490761,2222.05,2222.05,2222.05,2222.05,2222.05,2222.05,,,2222.05,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2449.0,,,,,,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0
MLA929128541,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,2819.06,2819.06,2819.06,2819.06,2819.06,2819.06,2819.06,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
MLA902426635,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,63000.0,59850.0,59850.0,59850.0,59850.0,59850.0,59850.0
MLA854928074,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99,10499.99
MLA790989777,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,14288.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0,15431.0
MLA1473209638,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77,23205.77
MLA1522263434,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13,6537.13
MLA883371227,51300.0,51300.0,51300.0,51300.0,51300.0,51300.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0,54000.0
MLA868786364,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0,58900.0,58900.0,58900.0,58900.0,58900.0,58900.0,58900.0
MLA880167361,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0
MLA1103160797,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0
MLA1377083729,27999.0,27999.0,27999.0,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05,26599.05
MLA1394828587,26599.0,26599.0,26599.0,26599.0,26599.0,26599.0,26599.0,26599.0,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,32079.61,13999.0,13999.0,13999.0,13999.0,13999.0
MLA717531488,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99
MLA881806445,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,33690.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0,36386.0
MLA1562266744,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0,23590.0
MLA884090495,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32,66166.32
MLA1387367129,29659.0,29659.0,29659.0,29659.0,29659.0,27582.87,27582.87,27582.87,27582.87,27582.87,27582.87,27582.87,27582.87,27582.87,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,29659.0,32940.0,32940.0,32940.0,33010.0,33010.0,33010.0
MLA1389994931,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
MLA904511717,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0
MLA1160999032,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,21795.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
MLA1291692382,16373.0,16373.0,16373.0,13553.0,13553.0,13553.0,13553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0,17553.0
MLA866192207,13737.0,14907.0,14907.0,13737.0,13737.0,13737.0,13737.0,13737.0,13737.0,13737.0,14907.0,14907.0,14907.0,14907.0,14907.0,14907.0,16099.0,16099.0,16099.0,16099.0,16099.0,16099.0,16099.0,14836.0,14836.0,14836.0,14836.0,14836.0,14836.0,14836.0,14836.0,16099.0
MLA1482896264,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,27591.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0,29651.0
MLA1430176594,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0,154990.0
MLA1150959533,21595.68,21595.68,21595.68,21595.68,21595.68,21595.68,21595.68,21595.68,21595.68,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2,24995.2
MLA1436176156,136648.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,148289.0,136648.0,148289.0,136648.0,136648.0,148289.0,160152.0,160152.0,160152.0,160152.0,160152.0,160152.0,147580.0,147580.0,147580.0,147580.0,160152.0,160152.0,147580.0,147580.0,160152.0
MLA871239930,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,2698.65,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0
MLA1549322874,56999.0,56999.0,56999.0,56999.0,56999.0,56999.0,56999.0,56999.0,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,89698.95,47540.44,47540.44,47540.44,47540.44,47540.44
MLA1380612412,29900.0,29900.0,29900.0,29900.0,29900.0,29900.0,28405.0,28405.0,28405.0,29900.0,29900.0,29900.0,29900.0,29900.0,29900.0,29900.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0,28405.0
MLA1362394599,13949.0,13949.0,13949.0,13949.0,13949.0,13949.0,14999.0,14999.0,14999.0,13949.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,13949.0,13949.0,14999.0,14999.0,14999.0,14999.0,13949.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14699.0,13949.07,14849.0
MLA748502736,32217.0,32217.0,28995.3,28995.3,28995.3,28995.3,28995.3,32217.0,32217.0,32217.0,32217.0,32217.0,32217.0,29639.0,29639.0,32217.0,32217.0,32216.0,32216.0,35565.0,35565.0,35565.0,32216.0,32216.0,32216.0,32216.0,34792.0,34792.0,34792.0,32216.0,32216.0,32216.0
MLA1291903665,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0
MLA1297357270,19710.0,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,20081.99,19272.0,19272.0,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,20236.67,23900.0,23900.0
MLA873578099,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,3847.5,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0
MLA931551339,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,26450.0,26450.0,28750.0,28750.0,28750.0,28750.0
MLA1147827667,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4442.0,4442.0,4442.0,4442.0,4442.0,4442.0,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79,4675.79
MLA1518625304,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,7083.68,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33,8459.33
MLA1353854151,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,18999.05,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,29999.0,29999.0,29999.0,29999.0,29999.0,29999.0
MLA1102496340,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3617.7,3617.7,3617.7,3617.7,3617.7,3890.0,3890.0,3890.0,3890.0,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3617.7,3890.0
MLA1561219790,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,21840.5,21840.5,22990.0,22990.0,22990.0
MLA1379310139,42899.0,42899.0,42899.0,42899.0,42899.0,42899.0,42899.0,42899.0,126177.58,126177.58,126177.58,126177.58,126177.58,126177.58,126177.58,126177.58,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35,54256.35
MLA764253198,31032.0,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,27584.0,27584.0,27584.0,27584.0,27584.0,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,31721.6,29308.0,29308.0
MLA1147874015,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5118.87,5118.87,5118.87,5118.87,5118.87,5118.87,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29,5388.29
MLA1464326276,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13900.0,13900.0,13900.0,13900.0,13900.0,13900.0,13900.0
MLA1115122081,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,7186.09,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,6826.78,7186.09,7186.09,7186.09,7186.09,7186.09,7186.09,7186.09,7186.09,7186.09,7186.09
MLA881466168,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0,6828.0
MLA1106429243,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,6980.0,6980.0,6980.0,6980.0,6980.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,8445.8
MLA928688571,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0
MLA1388086036,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6980.0,6980.0,6980.0,6980.0,6980.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,7678.0,8445.8
MLA1164480768,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0
